date_availability_nk,country_name,sku,riro,runin,runout,as400_sku_description,sku_name,website_url,product_size,brand_name,supplier_number,supplier_name,category_fpna_l1_name,category_fpna_l2_name,category_fpna_l3_name,category_fpna_l4_name,,dc_fd,dc_d,listed_online,listed_online_ex_fdd,abcde_ranking,npd,npd_launch_date,has_distribution_code,min_date_trading,zones,min_zoning_date,rsp_retail,rsp_digital,unit_cost_retail,unit_cost_digital,isa_percent,da_percent,rwa_percent,retail_dc_soh,retail_dc_stock_val,digital_dc_soh,digital_dc_stock_val,stores_zoned,stores_available,stores_stocked,stores_soh,stores_stock_val,volume_digital,volume_retail,sales_amount_digital,sales_amount_retail,sales_units_1w_digital,sales_units_1w_retail,sales_units_4w_digital,sales_units_4w_retail,sales_units_16w_digital,sales_units_16w_retail,sales_units_26w_digital,sales_units_26w_retail,sales_units_52w_digital,sales_units_52w_retail,sales_1w_digital,sales_1w_retail,sales_4w_digital,sales_4w_retail,sales_16w_digital,sales_16w_retail,sales_26w_digital,sales_26w_retail,sales_52w_digital,sales_52w_retail,margin_digital,margin_retail,margin_rate_digital,margin_rate_retail,margin_4w_digital,margin_4w_retail,margin_16w_digital,margin_16w_retail,margin_26w_digital,margin_26w_retail,margin_52w_digital,margin_52w_retail
2/8/2023,United Kingdom,37710,,,,NS CONDITIONER V&N ALL HAIR 400ML,Natura Siberica Hair Conditioner - Volume and Nourishment for all hair types,https://AAA/shop/product/natura-siberica-hair-conditioner-volume-and-nourishment-for-all-hair-types-60037710?skuid=037710,400ML,Natura Siberica,14052,NATURES DREAM LTD,Beauty,Haircare,Haircare,Shampoo/Conditioner,HAIR CARE,1,1,0,0,E,0,12+ months ago,1,20/09/2019,,,7.99,7.99,2.66,2.66,,,,0,0,,,0,0,6,25,66.5,,,,,,,,,,,,,2,16,,,,,,,,,5.5083,85.821,,,,,,,,,,,0.1883,43.261
2/8/2023,United Kingdom,39478,,,,PHB MESM MASCARA BLACK 9G SINGLE,PHB Ethical Beauty Mesmerise Mascara - Black 9g,https://AAA/shop/product/phb-ethical-beauty-mesmerise-mascara-black-60039478?skuid=039478,SINGLE,PHB Ethical Beauty,16518,PHB ETHICAL BEAUTY LTD,Beauty,Cosmetics,Cosmetics,Eyes,MAKEUP,1,1,0,0,E,0,12+ months ago,1,14/12/2019,,,20,20,4.2,7,,,,0,0,,,0,0,2,3,21,,,,,,,,,9,5,134,16,381,33,,,,,124.458,68.751,1912.4364,242.0906,5342.4687,495.4064,,,,,,,61.458,33.751,974.4364,130.0906,2675.4687,264.4064
2/8/2023,United Kingdom,63232,,,,PAPER BAG SMALL SINGLE,,,SINGLE,,16294,Retail Packaging Solution,Misc,Dumping/Gifts,Dumping/Gifts,Dumping/Gifts,BAGS FOR LIFE,0,0,0,0,C,1,0-5 months ago,1,2/5/2023,1,28/04/2023,0.15,0.15,0.04,,0.98028169,,1,1768,70.72,,,710,696,705,192769,7710.76,,2394,,226.389,,2394,,56048,,158082,,158082,,158082,,1761.327,,6356.055,,18241.185,,18241.185,,18241.185,,130.629,,0.577011251,,4114.135,,11917.905,,11917.905,,11917.905
2/8/2023,United Kingdom,97269,,,,*H&B DEVILS CLAW 427MG 100 CAPS,AAA Devils Claw 100 Capsules,https://AAA/shop/product/AAA-devils-claw-capsules-60097268?skuid=097269,100 CAPS,AAA,23190,WIEWELHOVE GMBH,VHMS,"Joint, Bone & Muscle Care",Aches & Pains,Herbal remedies,"JOINT, BONE & MUSCLE CARE",1,0,0,0,B,0,12+ months ago,1,1/10/2017,,,21.99,21.99,5.45,4.37,,,,0,0,,,0,0,19,26,113.62,,,,,,,,12,,154,,481,2427,8442,,101.147,,161.973,,1707.979,,6055.853,28438.7004,105367.9961,,,,,,96.573,,875.439,,3454.803,17832.7104,59667.6161
2/8/2023,United Kingdom,20549,Runout,64448,20549,NYW DATES CHOPPED 250G,AAA Chopped Dried Dates 250g,https://AAA/shop/product/AAA-chopped-dried-dates-60020549?skuid=020549,250G,AAA,8218,H&B Internal Packaging,Food,"Fruits, Nuts & Seeds",Fruit,Dates,DRIED FRUIT & NUTS,1,0,0,0,B,0,12+ months ago,1,1/10/2017,"60, 62, 64, 65, 66, 67, 68",6/4/2021,0.2,0.2,0.65,0.66,,,,945,614.25,0,0,0,0,500,3777,2492.82,,658,,94.93,,658,419,4449,2902,14389,4108,22019,6666,40238,,666.75,304.83,3005.667,2551.75,12208.828,4125.66,23222.676,7408.132,48327.444,,-332.77,,-3.50542505,28.29,224.997,696.22,3448.998,1538.56,10079.766,3450.652,26320.004
2/8/2023,United Kingdom,37101,,,,EK SHAMPOO BAR SCALPHEALTH 50G,EarthKind Tea Tree & Eucalyptus Shampoo Bar for Improved Scalp Health 50g,https://AAA/shop/product/earthkind-tea-tree-eucalyptus-shampoo-bar-for-improved-scalp-health-60037101?skuid=037101,50G,Earth Kind,22051,TONY MALEEDY HAIR LTD,Beauty,Haircare,Haircare,Shampoo/Conditioner,HAIR CARE,0,0,1,1,D,0,12+ months ago,1,28/11/2019,1,4/6/2021,6.95,6.95,2.31,2.31,0.636363636,0,0,0,0,0,0,22,14,57,154,355.74,,3,,6.249,,3,2,66,48,376,193,528,671,1629,,29.623,6.95,196.645,233.024,1221.1392,964.5787,1969.1971,2906.1486,7114.5609,,-0.681,,-0.108977436,2.33,44.185,122.144,420.7242,518.7487,817.6621,1487.8086,3761.5959
2/8/2023,United Kingdom,36139,,,,*THE BEGINNINGS PUMPK 80G,The Beginnings Pumpkin Crispbread 80g,https://AAA/shop/product/the-beginnings-pumpkin-crispbread-60036139?skuid=036139,80G,The Beginnings,19439,Sapphire Brands Limited,Food,Food Cupboard,"Biscuits, Bread & Crackers","Biscuits, Bread & Crackers",Healthy Snacking,1,0,1,0,D,0,12+ months ago,1,27/06/2019,,,0.35,0.35,1.92,1.92,,,,0,0,1,1.92,0,0,6,37,71.04,,11,,2.65,,11,28,29,282,226,613,380,1477,2648,12.59,16.59,86.8,50.84,765.17,422.86,1577.7,827.6,3649.58,5496.6,,-11.9228,,-4.499169811,33.04,1.7072,298.7252,40.7224,602.5128,213.5256,1444.5224,1657.9852
2/8/2023,United Kingdom,4211,,,,H&B MEGA-VITA-MIN TR 60,AAA Mega Vita-Min Time Release 60 Caplets,https://AAA/shop/product/AAA-mega-vita-min-time-release-caplets-60004211?skuid=004211,60,AAA,7151,H&B INTERNAL PACKAGING,VHMS,Multivitamins & CLO,MultiVits,MultiVits,HEALTH & WELLBEING,1,0,0,0,E,0,12+ months ago,1,1/10/2017,,,4,4,4.07,,,,,0,0,,,0,0,2,3,12.21,,,,,,,,1,,5,,10,,207,,,,3.1,,14.108,,34.101,,925.563,,,,,,-0.97,,-6.242,,-6.549,,83.423
2/8/2023,United Kingdom,63015,,,,BOOMBOD ACV GUMMIES60 60,Boombod Apple Cider Vinegar 60 Gummies,https://AAA/shop/product/boombod-apple-cider-vinegar-60-gummies-60063015?skuid=063015,60,Boombod,2431,BOOMBOD LTD,VHMS,Weight & Body Management,Weight Loss Supplements,Weight Loss Supplements,WEIGHT MANAGEMENT,0,0,1,1,C,1,6-11 months ago,1,30/11/2022,"1, 2, 3, 4, 20, 21",23/11/2022,19.99,19.99,7,7,0.22614841,0,0,0,0,0,0,566,128,131,323,2261,,3,,45.916,,3,42,1021,488,4833,601,7341,692,8188,,1742.787,456.1408,13850.751,5472.3731,65111.732,6769.4781,87561.1895,7553.8766,96587.5395,,24.916,,0.542643087,162.1408,6703.751,2056.3731,31280.732,2562.4781,36174.1895,2709.8766,39271.5395
2/8/2023,United Kingdom,64527,Runin,64527,63561,HB PUMPKIN SEEDS 500G 500G,AAA Pumpkin Seeds 500g,https://AAA/shop/product/AAA-pumpkin-seeds-500g-60003842?skuid=064527,500G,AAA,17104,WHITWORTHS LTD,Food,"Fruits, Nuts & Seeds",Seeds,Pumpkin,"SUPERFOODS, SEEDS & CEREALS",0,0,0,0,A,1,0-5 months ago,1,6/7/2023,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 60, 61, 62, 63, 64, 65, 66, 69",2/8/2023,6.99,6.99,2.14,,0.980707395,,1,13743,29410.02,1092,2336.88,622,610,167,1346,2880.44,,7,,28.3,,7,,31,,31,,31,,31,,90.15,,165.39,,165.39,,165.39,,165.39,,13.32,,0.470671378,,99.05,,99.05,,99.05,,99.05
2/8/2023,United Kingdom,63872,,,,ON GS PRE-WORKOUT BLUE RASP SINGLE,Optimum Nutrition Gold Standard Pre-Workout Advanced Blue Raspberry Powder 420g,,SINGLE,Optimum Nutrition,15064,GLANBIA NUTRITIONALS LTD,VHMS,Sports Supplements,Pre Workout & Energy,Pre Workouts,Sports Supplements,0,0,1,1,C,1,0-5 months ago,1,24/03/2023,"1, 2, 3, 20",20/03/2023,35,35,13.12,13.12,0.997624703,1,1,142,1863.04,13,170.56,421,420,424,1958,25688.96,3,7,87.4998,188.543,3,7,17,292,103,1425,123,1666,123,1666,145.833,2578.825,474.2323,8259.942,2874.0357,39868.837,3366.785,46732.2073,3366.785,46732.2073,48.1398,96.703,0.5501704,0.512896262,251.1923,4428.902,1522.6757,21172.837,1753.025,24874.2873,1753.025,24874.2873
2/8/2023,United Kingdom,40774,,,,*SKIN BRIGHTENING EYE TREATME SINGLE,Bees Brilliance Skin Brightening Eye Treatment 20g,https://AAA/shop/product/bees-brilliance-skin-brightening-eye-treatment-60040774?skuid=040774,SINGLE,Bees Brilliance,3522,CROPPS NZ LIMITED,Beauty,Premium Beauty,Premium Beauty-Facial Skincare,Premium Beauty-Facial Skincare,PREMIUM BEAUTY,1,1,1,0,E,0,12+ months ago,1,15/01/2020,,,6.3,6.3,8,8,,,,0,0,0,0,0,0,22,40,320,,2,,4.175,,2,15,11,42,22,46,23,54,24,,6.8,57.7498,48.15,204.5409,108.783,265.3408,125.4413,389.4655,133.7663,,-11.825,,-2.832335329,-62.2502,-39.85,-131.4591,-67.217,-102.6592,-58.5587,-42.5345,-58.2337
2/8/2023,United Kingdom,19262,,,,*SOTE SPRAY DEODORANT REFILL 1000ML,Salt of the Earth - Unscented Deodorant Spray Refill 1 Litre,https://AAA/shop/product/salt-of-the-earth-unscented-deodorant-spray-refill-60019262?skuid=019262,1000ML,Salt of the Earth,3368,Crystal Spring Cons Div,Beauty,Toiletries,Deodorant,Deodorant,INTERNET ONLY,0,0,1,1,D,0,12+ months ago,0,31/05/2018,,,29.99,29.99,10,10,,1,,0,0,94,940,0,0,1,1,10,1,,24.9916,,1,,56,7,331,19,464,30,1093,50,387.4075,,1208.3474,162.4424,6104.4149,434.8421,8524.1279,648.5159,19553.8273,1045.7725,14.9916,,0.599865555,,648.3474,92.4424,3211.9149,259.0121,4539.1279,382.6859,10383.8273,624.9525
2/8/2023,United Kingdom,7774,Runout,64454,7774,H&B ORGANIC FIGS 400G 400G,AAA Organic Spanish Figs 400g,https://AAA/shop/product/AAA-organic-spanish-figs-60007774?skuid=007774,400G,AAA,8218,H&B Internal Packaging,Food,"Fruits, Nuts & Seeds",Fruit,Figs,DRIED FRUIT & NUTS,1,1,1,0,B,0,12+ months ago,1,1/10/2017,,,1.71,1.71,2.89,2.94,,0,,0,0,0,0,0,0,315,1689,4965.66,,300,,355.34,,300,4,3329,3223,15781,3978,19141,5167,33018,,1855.51,13.82,9636.69,9945.26,54821.573,12899.01,69689.924,17082.5209,126066.403,,-511.66,,-1.439916699,2.06,-78.1,473.11,9248.913,1336.68,14932.244,2381.2309,34795.643
2/8/2023,United Kingdom,47239,,,,H&B COLD & FLU RELIEF TABLET 60 TABS,AAA Echinacea with Vitamin C & Zinc 60 Tablets,,60 TABS,AAA,10013,JESSUP MARKETING,VHMS,"Cold, Flu & Immunity",Treat,Echinacea,"COLD, FLU & IMMUNITY",0,0,1,1,B,0,12+ months ago,1,3/12/2021,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 40, 41, 43, 45, 46, 47, 48, 49",31/12/2021,6.5,6.5,2.6,2.8,0.986013986,1,1,10643,27671.8,58,150.8,715,705,707,3287,9203.6,16,66,57.2332,273.185,16,66,94,1645,220,6218,220,12345,220,26680,156.2829,1909.058,343.0485,6971.2403,865.0375,26028.5293,865.0375,50251.5013,865.0375,110496.7233,12.4332,101.585,0.217237547,0.371854238,85.2485,2694.2403,279.6375,9861.7293,279.6375,18718.2413,279.6375,41750.7133
2/8/2023,United Kingdom,61378,,,,*TODDLE LIP BALM 15ML 15ML,Toddle Lip & Face Natural Moisturising Balm 15ml,https://AAA/shop/product/toddle-lip-face-natural-moisturising-balm-60061378?skuid=061378,15ML,Toddle,22111,TODDLE,Beauty,Toiletries,Baby & Child,Toiletries,TOILETRIES,0,0,1,1,E,0,12+ months ago,0,8/5/2022,,,8.99,8.99,3.22,3.22,,1,,0,0,447,1439.34,0,0,1,1,3.22,,,,,,,7,,32,2,177,4,392,18,21.3583,,46.0833,,215.3239,14.9833,845.8293,26.2245,1929.2574,107.5823,,,,,23.5433,,112.2839,8.5433,275.8893,13.3445,667.0174,49.6223
2/8/2023,United Kingdom,65565,,,,QUICK YEAST 125G (QYEAST16) 125G,,,125G,,4029,DOVES FARM FLOUR,Food,Baking,Baking Aids,Baking Aids,BAKING & FOOD CUPBOARD,0,0,0,0,C,1,0-5 months ago,1,2/8/2023,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 60, 62, 64, 65, 66, 71, 74, 75",2/8/2023,1.99,1.99,,,,,,7984,0,144,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2023,United Kingdom,36420,Runout,64513,36420,NYW PINENUTS 100G,AAA Pine Nuts 100g,https://AAA/shop/product/AAA-pine-nuts-60036420?skuid=036420,100G,AAA,8218,H&B Internal Packaging,Food,"Fruits, Nuts & Seeds",Nuts,Nuts-Other Nut,DRIED FRUIT & NUTS,1,1,0,0,B,0,12+ months ago,1,1/10/2017,,,0.55,0.55,2.84,1.565714286,,,,0,0,,,0,0,317,1061,2907.14,,558,,200.83,,558,,1277,287,6696,555,10573,1386,20173,,762.62,,3277.34,955.87,24790.876,1903.09,40635.429,4812.1595,79746.027,,-1383.89,,-6.89085296,,-296.38,170.15,6541.096,323.42,12740.979,1180.8395,29569.707
2/8/2023,United Kingdom,48404,,,,*GINGER LEMON KOMBUCHA 1 LITR 1L,The GUTsy Captain Kombucha Ginger Lemon Kombucha 1 Litre,https://AAA/shop/product/the-gutsy-captain-kombucha-ginger-lemon-kombucha-60048404?skuid=048404,1L,Captain Kombucha,18218,RED STAR BEVERAGES,Food,Drinks,Ambient Drinks,Ambient Drinks-Kombucha,JUICES & DRINKS,0,0,1,1,B,0,12+ months ago,0,5/3/2021,,,2.5,2.5,1.92,1.96,,0,,0,0,0,0,0,0,342,1684,3300.64,,89,,162.504,,89,71,3703,737,9003,1317,15829,2281,29353,,1654.997,170.1911,7843.583,2169.1355,27635.963,3835.1544,50628.1073,6331.3313,92832.4513,,-8.376,,-0.051543347,31.0311,722.493,800.4675,11005.827,1477.1764,23590.8113,2536.8833,46512.6678
